delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1000,exp,2,2,26,7,156.01074890000746,157.00953150028363,157.00953150028363,157.00953150028363,space,0.8586042998358607,158.29115172028543,,158.60905000008643,158.60905000008643,158.60905000008643,107,27,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,2,3,27,5,161.5906752999872,162.57569100009277,162.57569100009277,162.5923804002814,space,0.8562529995106161,164.15699702007697,,164.47234520036727,164.47234520036727,164.47234520036727,357,28,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,400,unexp,2,4,28,2,167.70707210013643,168.69196960004047,168.69196960004047,168.70911450032145,space,0.46268519992008805,169.85915972031654,,170.17329770000651,170.17329770000651,170.17329770000651,905,29,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,1000,exp,2,5,29,3,173.5570392999798,174.542601400055,174.542601400055,174.55933800013736,space,2.2520001996308565,176.92564112013207,,177.23130630003288,177.23130630003288,177.23130630003288,604,30,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,1000,exp,2,6,30,6,179.69090940011665,180.69082630006596,180.69082630006596,180.69082630006596,space,0.9098318996839225,181.72421652004124,,182.04431380005553,182.04431380005553,182.04431380005553,514,31,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,400,unexp,2,7,31,1,186.80793110001832,187.8076324001886,187.8076324001886,187.8076324001886,space,0.7389851994812489,188.97524472018705,189.27972090011463,189.27972090011463,189.27972090011463,189.27972090011463,16,32,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,1000,exp,2,8,32,10,193.7415016000159,194.74118999997154,194.74118999997154,194.74118999997154,space,1.3366133999079466,196.50784142008052,,196.82537130033597,196.82537130033597,196.82537130033597,15,33,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,2,9,33,11,198.6917803999968,199.67659660009667,199.67659660009667,199.69326690025628,space,0.870038699824363,201.25974102010952,201.56207300024107,201.56207300024107,201.56207300024107,201.56207300024107,317,34,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,1000,exp,2,10,34,4,205.97514330036938,206.95805429993197,206.95805429993197,206.97480910038576,space,0.6289068995974958,208.01110161999242,,208.32762619992718,208.32762619992718,208.32762619992718,810,35,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,400,unexp,2,11,35,0,213.74210650008172,214.74212840013206,214.74212840013206,214.74212840013206,space,0.5699057993479073,215.44274231996388,,215.7582261003554,215.7582261003554,215.7582261003554,974,36,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,400,unexp,3,0,36,2,222.55837250035256,223.56141429999843,223.56141429999843,223.56141429999843,space,0.8488489999435842,225.12622461998836,225.446220099926,225.446220099926,225.446220099926,225.446220099926,347,37,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,1000,exp,3,1,37,9,229.27515330025926,230.2604371001944,230.2604371001944,230.27785430010408,space,1.0683588995598257,231.44387982012705,231.76009800005704,231.76009800005704,231.76009800005704,231.76009800005704,410 ,38,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,3,2,38,5,235.7758580003865,236.7605876000598,236.7605876000598,236.77806270029396,space,2.2643863996490836,239.74488982018084,,240.06415960006416,240.06415960006416,240.06415960006416,135,39,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,1000,exp,3,3,39,3,241.89249090012163,242.8779686000198,242.8779686000198,242.89413040038198,space,1.4321702998131514,244.42841912033037,,244.7449826002121,244.7449826002121,244.7449826002121,573,40,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
