delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.1,1000,exp,3,4,40,6,247.34254990005866,248.3429980003275,248.3429980003275,248.3429980003275,space,0.23884079977869987,248.71114152036608,,249.01099790027365,249.01099790027365,249.01099790027365,23,41,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,400,unexp,3,5,41,1,250.7270754999481,251.72773370007053,251.72773370007053,251.72773370007053,space,0.8849598993547261,253.02853932017462,,253.34792860038579,253.34792860038579,253.34792860038579,130,42,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,400,unexp,3,6,42,0,256.79355860035866,257.7778140003793,257.7778140003793,257.79419209994376,space,0.9803601996973157,258.8783453201875,,259.20024499995634,259.20024499995634,259.20024499995634,94,43,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,3,7,43,8,261.12592040002346,262.1101417001337,262.1101417001337,262.1264204001054,space,0.5368990995921195,263.3614748201333,,263.69201730005443,263.69201730005443,263.69201730005443,0,44,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,1000,exp,3,8,44,4,266.0101722003892,266.9980374001898,266.9980374001898,267.01163349999115,space,0.8929481995292008,268.31183082023637,,268.62674610037357,268.62674610037357,268.62674610037357,65,45,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,3,9,45,11,271.57655130000785,272.5645665000193,272.5645665000193,272.58045340003446,space,1.1659720996394753,274.4608636202291,274.7653972003609,274.7653972003609,274.7653972003609,274.7653972003609,89,46,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479, 3.3997076000086963]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218, 3.3997420999221504]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,1000,exp,3,10,46,10,278.1605259999633,279.16108810016885,279.16108810016885,279.16108810016885,space,0.9756482997909188,280.5617293200456,,280.87623410020024,280.87623410020024,280.87623410020024,99,47,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479, 3.3997076000086963, 1.4068358996883035]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218, 3.3997420999221504, 1.4068621997721493]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.4,1000,exp,3,11,47,7,282.2771252002567,283.262246100232,283.262246100232,283.2789639001712,space,2.4108247999101877,286.0958350200206,286.4133596001193,286.4133596001193,286.4133596001193,286.4133596001193,105,48,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479, 3.3997076000086963, 1.4068358996883035, 3.695535299833864]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218, 3.3997420999221504, 1.4068621997721493, 3.695542300119996]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.1,400,unexp,4,0,48,0,290.0943617001176,291.0794404000044,291.0794404000044,291.0958030000329,space,0.7451267996802926,291.94699832024054,,292.2659591003321,292.2659591003321,292.2659591003321,61,49,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479, 3.3997076000086963, 1.4068358996883035, 3.695535299833864, 1.8922264003194869]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218, 3.3997420999221504, 1.4068621997721493, 3.695542300119996, 1.892232900019735]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
0.7,1000,exp,4,1,49,11,294.14409469999373,295.1285446002148,295.1285446002148,295.1456222003326,space,0.45571619970723987,296.3123183201067,,296.6279620002024,296.6279620002024,296.6279620002024,58,50,"[2.5784627003595233, 1.9747254997491837, 1.6657448001205921, 1.398560100235045, 1.715775900054723, 0.919919699896127, 1.8401504000648856, 1.3428099998272955, 1.281333599705249, 2.2801421997137368, 1.4480629996396601, 1.498726099729538, 1.527417200151831, 1.8122852998785675, 2.7830648999661207, 1.7982993996702135, 1.9450487000867724, 6.315618200227618, 2.1476153996773064, 2.364063199609518, 3.431335300207138, 2.930376600008458, 3.661416399758309, 2.3404001998715103, 2.613333700224757, 2.551168399862945, 2.995882600080222, 3.238273000344634, 3.3966692998073995, 2.462689499836415, 4.777583099901676, 4.46464559994638, 1.8777270000427961, 4.414098500274122, 5.4280715002678335, 6.8142808000557125, 3.8447199002839625, 4.028471100144088, 1.842600999865681, 2.5979042001999915, 1.7186822998337448, 3.4526774999685585, 1.9353058002889156, 2.34359659999609, 2.962599900085479, 3.3997076000086963, 1.4068358996883035, 3.695535299833864, 1.8922264003194869, 2.9957266999408603]","[2.578470000065863, 1.9747342998161912, 1.6657530004158616, 1.3985688001848757, 1.715784799773246, 0.9199316999875009, 1.8401681003160775, 1.3428163002245128, 1.2813420998863876, 2.2801496000029147, 1.4480713000521064, 1.4987355000339448, 1.5274348999373615, 1.8122922000475228, 2.783074200153351, 1.7983086998574436, 1.9450564002618194, 6.315624400041997, 2.1476245000958443, 2.3640749999321997, 3.4313411000184715, 2.9303840999491513, 3.6614234000444412, 2.3404350001364946, 2.613343100063503, 2.5511847999878228, 2.9958915999159217, 3.2382831000722945, 3.396678099874407, 2.462698099669069, 4.777590099722147, 4.464652699884027, 1.877732700202614, 4.414110600017011, 5.428079999983311, 6.814297799952328, 3.8447283999994397, 4.028478200081736, 1.8426072001457214, 2.597911700140685, 1.7186962999403477, 3.452693599741906, 1.935312199871987, 2.3436041004024446, 2.962607800029218, 3.3997420999221504, 1.4068621997721493, 3.695542300119996, 1.892232900019735, 2.995735500007868]",431296,001,2022-11-10_09h59.35.602,Intentional Binding Task,2022.2.2,60.0634869878296,
